datetime,distance,event,detected,source_name,frame_hash
20250127-151637,0,PERSON,person,oneway.mp4,1
20250127-151637,0,PERSON,person,oneway.mp4,1
20250127-151637,0,PERSON,person,oneway.mp4,1
20250127-151637,0,PERSON,person,oneway.mp4,1
20250127-151638,0,STOP,car,oneway.mp4,2
20250127-151638,0,STOP,car,oneway.mp4,2
20250127-151638,0,PERSON,person,oneway.mp4,2
20250127-151638,0,PERSON,person,oneway.mp4,2
20250127-151638,0,PERSON,person,oneway.mp4,2
20250127-151638,0,PERSON,person,oneway.mp4,2
20250127-151638,0,STOP,car,oneway.mp4,2
20250127-151638,0,PERSON,person,oneway.mp4,2
20250127-151638,0,STOP,car,oneway.mp4,3
20250127-151638,0,STOP,car,oneway.mp4,3
20250127-151638,0,PERSON,person,oneway.mp4,3
20250127-151638,0,PERSON,person,oneway.mp4,3
20250127-151638,0,STOP,car,oneway.mp4,3
20250127-151638,0,PERSON,person,oneway.mp4,3
20250127-151638,0,PERSON,person,oneway.mp4,3
20250127-151638,0,PERSON,person,oneway.mp4,3
20250127-151638,0,STOP,car,oneway.mp4,4
20250127-151638,0,STOP,car,oneway.mp4,4
20250127-151638,0,PERSON,person,oneway.mp4,4
20250127-151638,0,PERSON,person,oneway.mp4,4
20250127-151638,0,PERSON,person,oneway.mp4,4
20250127-151638,0,PERSON,person,oneway.mp4,4
20250127-151638,0,STOP,bicycle,oneway.mp4,4
20250127-151638,0,STOP,car,oneway.mp4,4
20250127-151638,0,STOP,bicycle,oneway.mp4,4
20250127-151638,0,STOP,car,oneway.mp4,4
20250127-151641,0,STOP,car,oneway.mp4,5
20250127-151641,0,PERSON,person,oneway.mp4,5
20250127-151641,0,PERSON,person,oneway.mp4,5
20250127-151641,0,PERSON,person,oneway.mp4,5
20250127-151641,0,STOP,car,oneway.mp4,5
20250127-151641,0,PERSON,person,oneway.mp4,5
20250127-151641,0,STOP,bicycle,oneway.mp4,5
20250127-151641,0,STOP,car,oneway.mp4,5
20250127-151641,0,STOP,motorcycle,oneway.mp4,5
20250127-151645,0,STOP,car,oneway.mp4,6
20250127-151645,0,STOP,car,oneway.mp4,6
20250127-151645,0,PERSON,person,oneway.mp4,6
20250127-151645,0,PERSON,person,oneway.mp4,6
20250127-151645,0,PERSON,person,oneway.mp4,6
20250127-151645,0,PERSON,person,oneway.mp4,6
20250127-151648,0,STOP,car,oneway.mp4,7
20250127-151648,0,STOP,car,oneway.mp4,7
20250127-151648,0,STOP,car,oneway.mp4,7
20250127-151648,0,STOP,car,oneway.mp4,7
20250127-151648,0,PERSON,person,oneway.mp4,7
20250127-151648,0,PERSON,person,oneway.mp4,7
20250127-151648,0,PERSON,person,oneway.mp4,7
20250127-151648,0,PERSON,person,oneway.mp4,7
20250127-151651,0,STOP,car,oneway.mp4,8
20250127-151651,0,PERSON,person,oneway.mp4,8
20250127-151651,0,PERSON,person,oneway.mp4,8
20250127-151651,0,PERSON,person,oneway.mp4,8
20250127-151651,0,PERSON,person,oneway.mp4,8
20250127-151654,0,STOP,car,oneway.mp4,9
20250127-151654,0,STOP,car,oneway.mp4,9
20250127-151654,0,PERSON,person,oneway.mp4,9
20250127-151654,0,PERSON,person,oneway.mp4,9
20250127-151654,0,PERSON,person,oneway.mp4,9
20250127-151654,0,STOP,bicycle,oneway.mp4,9
20250127-151654,0,PERSON,person,oneway.mp4,9
20250127-151654,0,STOP,car,oneway.mp4,9
20250127-151654,0,STOP,car,oneway.mp4,9
20250127-151657,0,STOP,car,oneway.mp4,10
20250127-151657,0,STOP,car,oneway.mp4,10
20250127-151657,0,PERSON,person,oneway.mp4,10
20250127-151657,0,PERSON,person,oneway.mp4,10
20250127-151657,0,PERSON,person,oneway.mp4,10
20250127-151657,0,PERSON,person,oneway.mp4,10
20250127-151657,0,STOP,car,oneway.mp4,10
20250127-151700,0,STOP,car,oneway.mp4,11
20250127-151700,0,STOP,car,oneway.mp4,11
20250127-151700,0,PERSON,person,oneway.mp4,11
20250127-151700,0,PERSON,person,oneway.mp4,11
20250127-151700,0,PERSON,person,oneway.mp4,11
20250127-151700,0,STOP,bicycle,oneway.mp4,11
20250127-151700,0,PERSON,person,oneway.mp4,11
20250127-151700,0,STOP,car,oneway.mp4,11
20250127-151700,0,STOP,car,oneway.mp4,11
20250127-151703,0,STOP,car,oneway.mp4,12
20250127-151703,0,STOP,car,oneway.mp4,12
20250127-151703,0,STOP,car,oneway.mp4,12
20250127-151703,0,PERSON,person,oneway.mp4,12
20250127-151703,0,PERSON,person,oneway.mp4,12
20250127-151703,0,PERSON,person,oneway.mp4,12
20250127-151703,0,PERSON,person,oneway.mp4,12
20250127-151703,0,STOP,car,oneway.mp4,12
20250127-151703,0,STOP,car,oneway.mp4,12
20250127-151706,0,STOP,car,oneway.mp4,13
20250127-151706,0,STOP,car,oneway.mp4,13
20250127-151706,0,PERSON,person,oneway.mp4,13
20250127-151706,0,PERSON,person,oneway.mp4,13
20250127-151706,0,PERSON,person,oneway.mp4,13
20250127-151706,0,PERSON,person,oneway.mp4,13
20250127-151706,0,STOP,car,oneway.mp4,13
20250127-151710,0,STOP,car,oneway.mp4,14
20250127-151710,0,STOP,car,oneway.mp4,14
20250127-151710,0,STOP,car,oneway.mp4,14
20250127-151710,0,STOP,car,oneway.mp4,14
20250127-151710,0,PERSON,person,oneway.mp4,14
20250127-151710,0,PERSON,person,oneway.mp4,14
20250127-151710,0,PERSON,person,oneway.mp4,14
20250127-151710,0,PERSON,person,oneway.mp4,14
20250127-151710,0,STOP,car,oneway.mp4,14
20250127-151710,0,STOP,bicycle,oneway.mp4,14
20250127-151710,0,STOP,car,oneway.mp4,14
20250127-151710,0,STOP,car,oneway.mp4,14
20250127-151712,0,STOP,car,oneway.mp4,15
20250127-151712,0,STOP,car,oneway.mp4,15
20250127-151712,0,STOP,car,oneway.mp4,15
20250127-151712,0,STOP,car,oneway.mp4,15
20250127-151712,0,PERSON,person,oneway.mp4,15
20250127-151712,0,PERSON,person,oneway.mp4,15
20250127-151712,0,PERSON,person,oneway.mp4,15
20250127-151712,0,PERSON,person,oneway.mp4,15
20250127-151712,0,STOP,car,oneway.mp4,15
20250127-151713,0,STOP,car,oneway.mp4,16
20250127-151713,0,STOP,car,oneway.mp4,16
20250127-151713,0,STOP,car,oneway.mp4,16
20250127-151713,0,STOP,car,oneway.mp4,16
20250127-151713,0,PERSON,person,oneway.mp4,16
20250127-151713,0,PERSON,person,oneway.mp4,16
20250127-151713,0,PERSON,person,oneway.mp4,16
20250127-151713,0,STOP,bicycle,oneway.mp4,16
20250127-151713,0,PERSON,person,oneway.mp4,16
20250127-151713,0,STOP,car,oneway.mp4,16
20250127-151713,0,STOP,car,oneway.mp4,16
20250127-151713,0,STOP,car,oneway.mp4,16
20250127-151713,0,REVERSE,car,oneway.mp4,17
20250127-151713,0,REVERSE,car,oneway.mp4,17
20250127-151713,0,PERSON,person,oneway.mp4,17
20250127-151713,0,REVERSE,car,oneway.mp4,17
20250127-151713,0,PERSON,person,oneway.mp4,17
20250127-151713,0,PERSON,person,oneway.mp4,17
20250127-151713,0,PERSON,person,oneway.mp4,17
20250127-151713,0,REVERSE,car,oneway.mp4,17
20250127-151713,0,REVERSE,car,oneway.mp4,17
20250127-151713,0,REVERSE,car,oneway.mp4,17
20250127-151713,0,STOP,car,oneway.mp4,18
20250127-151713,0,STOP,car,oneway.mp4,18
20250127-151713,0,REVERSE,car,oneway.mp4,18
20250127-151713,0,PERSON,person,oneway.mp4,18
20250127-151713,0,STOP,car,oneway.mp4,18
20250127-151713,0,STOP,bicycle,oneway.mp4,18
20250127-151713,0,PERSON,person,oneway.mp4,18
20250127-151713,0,PERSON,person,oneway.mp4,18
20250127-151713,0,PERSON,person,oneway.mp4,18
20250127-151713,0,REVERSE,car,oneway.mp4,18
20250127-151713,0,STOP,car,oneway.mp4,18
20250127-151713,0,REVERSE,car,oneway.mp4,18
20250127-151713,0,STOP,car,oneway.mp4,19
20250127-151713,0,STOP,car,oneway.mp4,19
20250127-151713,0,REVERSE,car,oneway.mp4,19
20250127-151713,0,PERSON,person,oneway.mp4,19
20250127-151713,0,PERSON,person,oneway.mp4,19
20250127-151713,0,REVERSE,car,oneway.mp4,19
20250127-151713,0,PERSON,person,oneway.mp4,19
20250127-151713,0,PERSON,person,oneway.mp4,19
20250127-151713,0,STOP,bicycle,oneway.mp4,19
20250127-151713,0,STOP,car,oneway.mp4,19
20250127-151713,0,STOP,car,oneway.mp4,19
20250127-151713,0,STOP,car,oneway.mp4,19
20250127-151713,0,STOP,bicycle,oneway.mp4,19
20250127-151713,0,REVERSE,car,oneway.mp4,19
20250127-151713,0,REVERSE,car,oneway.mp4,20
20250127-151713,0,STOP,car,oneway.mp4,20
20250127-151713,0,PERSON,person,oneway.mp4,20
20250127-151713,0,REVERSE,car,oneway.mp4,20
20250127-151713,0,STOP,car,oneway.mp4,20
20250127-151713,0,PERSON,person,oneway.mp4,20
20250127-151713,0,PERSON,person,oneway.mp4,20
20250127-151713,0,PERSON,person,oneway.mp4,20
20250127-151713,0,REVERSE,car,oneway.mp4,20
20250127-151713,0,STOP,car,oneway.mp4,20
20250127-151713,0,REVERSE,car,oneway.mp4,20
20250127-151713,0,STOP,car,oneway.mp4,20
20250127-151713,0,STOP,car,oneway.mp4,21
20250127-151713,0,STOP,car,oneway.mp4,21
20250127-151713,0,STOP,car,oneway.mp4,21
20250127-151713,0,STOP,car,oneway.mp4,21
20250127-151713,0,PERSON,person,oneway.mp4,21
20250127-151713,0,STOP,car,oneway.mp4,21
20250127-151713,0,PERSON,person,oneway.mp4,21
20250127-151713,0,PERSON,person,oneway.mp4,21
20250127-151713,0,PERSON,person,oneway.mp4,21
20250127-151713,0,STOP,car,oneway.mp4,21
20250127-151713,0,STOP,car,oneway.mp4,21
20250127-151713,0,REVERSE,car,oneway.mp4,21
20250127-151713,0,STOP,car,oneway.mp4,22
20250127-151713,0,STOP,car,oneway.mp4,22
20250127-151713,0,STOP,car,oneway.mp4,22
20250127-151713,0,STOP,car,oneway.mp4,22
20250127-151713,0,REVERSE,car,oneway.mp4,22
20250127-151713,0,PERSON,person,oneway.mp4,22
20250127-151713,0,PERSON,person,oneway.mp4,22
20250127-151713,0,REVERSE,car,oneway.mp4,22
20250127-151713,0,PERSON,person,oneway.mp4,22
20250127-151713,0,STOP,car,oneway.mp4,22
20250127-151713,0,PERSON,person,oneway.mp4,22
20250127-151713,0,REVERSE,car,oneway.mp4,22
20250127-151713,0,STOP,car,oneway.mp4,23
20250127-151713,0,REVERSE,car,oneway.mp4,23
20250127-151713,0,STOP,car,oneway.mp4,23
20250127-151713,0,PERSON,person,oneway.mp4,23
20250127-151713,0,PERSON,person,oneway.mp4,23
20250127-151713,0,STOP,car,oneway.mp4,23
20250127-151713,0,PERSON,person,oneway.mp4,23
20250127-151713,0,STOP,car,oneway.mp4,23
20250127-151713,0,PERSON,person,oneway.mp4,23
20250127-151713,0,REVERSE,car,oneway.mp4,23
20250127-151713,0,REVERSE,bicycle,oneway.mp4,23
20250127-151713,0,STOP,car,oneway.mp4,24
20250127-151713,0,REVERSE,car,oneway.mp4,24
20250127-151713,0,STOP,car,oneway.mp4,24
20250127-151713,0,PERSON,person,oneway.mp4,24
20250127-151713,0,PERSON,person,oneway.mp4,24
20250127-151713,0,STOP,car,oneway.mp4,24
20250127-151713,0,STOP,car,oneway.mp4,24
20250127-151713,0,PERSON,person,oneway.mp4,24
20250127-151713,0,PERSON,person,oneway.mp4,24
20250127-151713,0,REVERSE,car,oneway.mp4,24
20250127-151713,0,REVERSE,car,oneway.mp4,24
20250127-151713,0,STOP,bicycle,oneway.mp4,24
20250127-151713,0,REVERSE,car,oneway.mp4,24
20250127-151713,0,STOP,car,oneway.mp4,25
20250127-151713,0,STOP,car,oneway.mp4,25
20250127-151713,0,STOP,car,oneway.mp4,25
20250127-151713,0,STOP,car,oneway.mp4,25
20250127-151713,0,STOP,car,oneway.mp4,25
20250127-151713,0,PERSON,person,oneway.mp4,25
20250127-151713,0,STOP,car,oneway.mp4,25
20250127-151713,0,PERSON,person,oneway.mp4,25
20250127-151713,0,PERSON,person,oneway.mp4,25
20250127-151713,0,STOP,car,oneway.mp4,25
20250127-151713,0,REVERSE,car,oneway.mp4,25
20250127-151713,0,PERSON,person,oneway.mp4,25
20250127-151713,0,STOP,bicycle,oneway.mp4,25
20250127-151713,0,STOP,car,oneway.mp4,25
20250127-151713,0,STOP,car,oneway.mp4,26
20250127-151713,0,STOP,car,oneway.mp4,26
20250127-151713,0,STOP,car,oneway.mp4,26
20250127-151713,0,STOP,car,oneway.mp4,26
20250127-151713,0,PERSON,person,oneway.mp4,26
20250127-151713,0,REVERSE,car,oneway.mp4,26
20250127-151713,0,STOP,car,oneway.mp4,26
20250127-151713,0,PERSON,person,oneway.mp4,26
20250127-151713,0,PERSON,person,oneway.mp4,26
20250127-151713,0,PERSON,person,oneway.mp4,26
20250127-151713,0,REVERSE,car,oneway.mp4,26
20250127-151713,0,STOP,car,oneway.mp4,27
20250127-151713,0,REVERSE,car,oneway.mp4,27
20250127-151713,0,REVERSE,car,oneway.mp4,27
20250127-151713,0,PERSON,person,oneway.mp4,27
20250127-151713,0,STOP,car,oneway.mp4,27
20250127-151713,0,PERSON,person,oneway.mp4,27
20250127-151713,0,PERSON,person,oneway.mp4,27
20250127-151713,0,REVERSE,car,oneway.mp4,27
20250127-151713,0,REVERSE,car,oneway.mp4,27
20250127-151713,0,PERSON,person,oneway.mp4,27
20250127-151713,0,REVERSE,car,oneway.mp4,27
20250127-151713,0,STOP,car,oneway.mp4,28
20250127-151713,0,STOP,car,oneway.mp4,28
20250127-151713,0,STOP,car,oneway.mp4,28
20250127-151713,0,PERSON,person,oneway.mp4,28
20250127-151713,0,STOP,car,oneway.mp4,28
20250127-151713,0,STOP,car,oneway.mp4,28
20250127-151713,0,REVERSE,car,oneway.mp4,28
20250127-151713,0,PERSON,person,oneway.mp4,28
20250127-151713,0,STOP,car,oneway.mp4,28
20250127-151713,0,PERSON,person,oneway.mp4,28
20250127-151713,0,STOP,car,oneway.mp4,28
20250127-151713,0,STOP,car,oneway.mp4,29
20250127-151713,0,STOP,car,oneway.mp4,29
20250127-151713,0,STOP,car,oneway.mp4,29
20250127-151713,0,PERSON,person,oneway.mp4,29
20250127-151713,0,REVERSE,car,oneway.mp4,29
20250127-151713,0,REVERSE,car,oneway.mp4,29
20250127-151713,0,PERSON,person,oneway.mp4,29
20250127-151713,0,REVERSE,car,oneway.mp4,29
20250127-151713,0,STOP,car,oneway.mp4,29
20250127-151713,0,STOP,car,oneway.mp4,30
20250127-151713,0,STOP,car,oneway.mp4,30
20250127-151713,0,STOP,car,oneway.mp4,30
20250127-151713,0,PERSON,person,oneway.mp4,30
20250127-151713,0,REVERSE,car,oneway.mp4,30
20250127-151713,0,STOP,car,oneway.mp4,30
20250127-151713,0,PERSON,person,oneway.mp4,30
20250127-151713,0,REVERSE,car,oneway.mp4,30
20250127-151713,0,STOP,car,oneway.mp4,30
20250127-151713,0,REVERSE,car,oneway.mp4,30
20250127-151713,0,REVERSE,bus,oneway.mp4,30
20250127-151713,0,STOP,car,oneway.mp4,31
20250127-151713,0,STOP,car,oneway.mp4,31
20250127-151713,0,STOP,car,oneway.mp4,31
20250127-151713,0,PERSON,person,oneway.mp4,31
20250127-151713,0,STOP,car,oneway.mp4,31
20250127-151713,0,PERSON,person,oneway.mp4,31
20250127-151713,0,STOP,car,oneway.mp4,31
20250127-151713,0,REVERSE,car,oneway.mp4,31
20250127-151713,0,REVERSE,car,oneway.mp4,31
20250127-151713,0,STOP,car,oneway.mp4,31
20250127-151713,0,STOP,bus,oneway.mp4,31
20250127-151713,0,REVERSE,car,oneway.mp4,32
20250127-151713,0,STOP,car,oneway.mp4,32
20250127-151713,0,PERSON,person,oneway.mp4,32
20250127-151713,0,PERSON,person,oneway.mp4,32
20250127-151713,0,REVERSE,car,oneway.mp4,32
20250127-151713,0,REVERSE,car,oneway.mp4,32
20250127-151713,0,REVERSE,car,oneway.mp4,32
20250127-151713,0,REVERSE,car,oneway.mp4,32
20250127-151713,0,STOP,car,oneway.mp4,32
20250127-151713,0,REVERSE,bus,oneway.mp4,32
20250127-151713,0,PERSON,person,oneway.mp4,32
20250127-151713,0,STOP,car,oneway.mp4,33
20250127-151713,0,STOP,car,oneway.mp4,33
20250127-151713,0,STOP,car,oneway.mp4,33
20250127-151713,0,PERSON,person,oneway.mp4,33
20250127-151713,0,PERSON,person,oneway.mp4,33
20250127-151713,0,REVERSE,car,oneway.mp4,33
20250127-151713,0,REVERSE,car,oneway.mp4,33
20250127-151713,0,REVERSE,car,oneway.mp4,33
20250127-151713,0,PERSON,person,oneway.mp4,33
20250127-151713,0,STOP,car,oneway.mp4,34
20250127-151713,0,STOP,car,oneway.mp4,34
20250127-151713,0,STOP,car,oneway.mp4,34
20250127-151713,0,PERSON,person,oneway.mp4,34
20250127-151713,0,REVERSE,car,oneway.mp4,34
20250127-151713,0,STOP,car,oneway.mp4,34
20250127-151713,0,PERSON,person,oneway.mp4,34
20250127-151713,0,REVERSE,car,oneway.mp4,34
20250127-151713,0,REVERSE,car,oneway.mp4,34
20250127-151713,0,PERSON,person,oneway.mp4,34
20250127-151713,0,REVERSE,bus,oneway.mp4,34
20250127-151713,0,REVERSE,car,oneway.mp4,34
20250127-151713,0,STOP,car,oneway.mp4,35
20250127-151713,0,STOP,car,oneway.mp4,35
20250127-151713,0,STOP,car,oneway.mp4,35
20250127-151713,0,PERSON,person,oneway.mp4,35
20250127-151713,0,REVERSE,car,oneway.mp4,35
20250127-151713,0,PERSON,person,oneway.mp4,35
20250127-151713,0,STOP,car,oneway.mp4,35
20250127-151713,0,STOP,car,oneway.mp4,35
20250127-151713,0,STOP,bicycle,oneway.mp4,35
20250127-151713,0,STOP,car,oneway.mp4,35
20250127-151713,0,REVERSE,car,oneway.mp4,35
20250127-151713,0,PERSON,person,oneway.mp4,35
20250127-151713,0,REVERSE,bus,oneway.mp4,35
20250127-151713,0,STOP,car,oneway.mp4,36
20250127-151713,0,STOP,car,oneway.mp4,36
20250127-151713,0,STOP,car,oneway.mp4,36
20250127-151713,0,PERSON,person,oneway.mp4,36
20250127-151713,0,PERSON,person,oneway.mp4,36
20250127-151713,0,STOP,car,oneway.mp4,36
20250127-151713,0,REVERSE,car,oneway.mp4,36
20250127-151713,0,STOP,car,oneway.mp4,36
20250127-151713,0,REVERSE,car,oneway.mp4,36
20250127-151713,0,STOP,car,oneway.mp4,36
20250127-151713,0,REVERSE,car,oneway.mp4,37
20250127-151713,0,STOP,car,oneway.mp4,37
20250127-151713,0,PERSON,person,oneway.mp4,37
20250127-151713,0,PERSON,person,oneway.mp4,37
20250127-151713,0,REVERSE,car,oneway.mp4,37
20250127-151713,0,REVERSE,car,oneway.mp4,37
20250127-151713,0,REVERSE,car,oneway.mp4,37
20250127-151713,0,PERSON,person,oneway.mp4,37
20250127-151713,0,STOP,car,oneway.mp4,38
20250127-151713,0,PERSON,person,oneway.mp4,38
20250127-151713,0,REVERSE,car,oneway.mp4,38
20250127-151713,0,PERSON,person,oneway.mp4,38
20250127-151713,0,REVERSE,car,oneway.mp4,38
20250127-151713,0,REVERSE,car,oneway.mp4,38
20250127-151713,0,REVERSE,car,oneway.mp4,38
20250127-151713,0,STOP,bus,oneway.mp4,38
20250127-151714,0,STOP,car,oneway.mp4,39
20250127-151714,0,STOP,car,oneway.mp4,39
20250127-151714,0,PERSON,person,oneway.mp4,39
20250127-151714,0,REVERSE,car,oneway.mp4,39
20250127-151714,0,REVERSE,car,oneway.mp4,39
20250127-151714,0,PERSON,person,oneway.mp4,39
20250127-151714,0,PERSON,person,oneway.mp4,39
20250127-151714,0,STOP,car,oneway.mp4,40
20250127-151714,0,PERSON,person,oneway.mp4,40
20250127-151714,0,REVERSE,car,oneway.mp4,40
20250127-151714,0,STOP,car,oneway.mp4,40
20250127-151714,0,STOP,car,oneway.mp4,40
20250127-151714,0,STOP,car,oneway.mp4,40
20250127-151714,0,STOP,car,oneway.mp4,40
20250127-151714,0,PERSON,person,oneway.mp4,40
20250127-151714,0,REVERSE,car,oneway.mp4,40
20250127-151714,0,PERSON,person,oneway.mp4,40
20250127-151714,0,REVERSE,car,oneway.mp4,40
20250127-151714,0,STOP,car,oneway.mp4,41
20250127-151714,0,REVERSE,car,oneway.mp4,41
20250127-151714,0,STOP,car,oneway.mp4,41
20250127-151714,0,PERSON,person,oneway.mp4,41
20250127-151714,0,STOP,car,oneway.mp4,41
20250127-151714,0,REVERSE,car,oneway.mp4,41
20250127-151714,0,STOP,bicycle,oneway.mp4,41
20250127-151714,0,PERSON,person,oneway.mp4,41
20250127-151714,0,STOP,car,oneway.mp4,41
20250127-151714,0,REVERSE,car,oneway.mp4,41
20250127-151714,0,STOP,car,oneway.mp4,42
20250127-151714,0,STOP,car,oneway.mp4,42
20250127-151714,0,REVERSE,car,oneway.mp4,42
20250127-151714,0,PERSON,person,oneway.mp4,42
20250127-151714,0,REVERSE,car,oneway.mp4,42
20250127-151714,0,REVERSE,car,oneway.mp4,42
20250127-151714,0,REVERSE,car,oneway.mp4,42
20250127-151714,0,PERSON,person,oneway.mp4,42
20250127-151714,0,STOP,car,oneway.mp4,43
20250127-151714,0,STOP,car,oneway.mp4,43
20250127-151714,0,STOP,car,oneway.mp4,43
20250127-151714,0,PERSON,person,oneway.mp4,43
20250127-151714,0,REVERSE,car,oneway.mp4,43
20250127-151714,0,REVERSE,car,oneway.mp4,43
20250127-151714,0,PERSON,person,oneway.mp4,43
20250127-151714,0,STOP,car,oneway.mp4,44
20250127-151714,0,STOP,car,oneway.mp4,44
20250127-151714,0,STOP,car,oneway.mp4,44
20250127-151714,0,PERSON,person,oneway.mp4,44
20250127-151714,0,STOP,car,oneway.mp4,44
20250127-151714,0,REVERSE,car,oneway.mp4,44
20250127-151714,0,PERSON,person,oneway.mp4,44
20250127-151714,0,STOP,car,oneway.mp4,45
20250127-151714,0,STOP,car,oneway.mp4,45
20250127-151714,0,STOP,car,oneway.mp4,45
20250127-151714,0,PERSON,person,oneway.mp4,45
20250127-151714,0,REVERSE,car,oneway.mp4,45
20250127-151714,0,REVERSE,car,oneway.mp4,45
20250127-151714,0,PERSON,person,oneway.mp4,45
20250127-151714,0,REVERSE,car,oneway.mp4,45
20250127-151714,0,REVERSE,car,oneway.mp4,45
20250127-151714,0,STOP,car,oneway.mp4,46
20250127-151714,0,STOP,car,oneway.mp4,46
20250127-151714,0,STOP,car,oneway.mp4,46
20250127-151714,0,PERSON,person,oneway.mp4,46
20250127-151714,0,PERSON,person,oneway.mp4,46
20250127-151714,0,STOP,car,oneway.mp4,46
20250127-151714,0,STOP,car,oneway.mp4,46
20250127-151714,0,STOP,car,oneway.mp4,46
20250127-151714,0,STOP,car,oneway.mp4,46
20250127-151714,0,STOP,car,oneway.mp4,47
20250127-151714,0,STOP,car,oneway.mp4,47
20250127-151714,0,STOP,car,oneway.mp4,47
20250127-151714,0,PERSON,person,oneway.mp4,47
20250127-151714,0,PERSON,person,oneway.mp4,47
20250127-151714,0,REVERSE,car,oneway.mp4,47
20250127-151714,0,REVERSE,car,oneway.mp4,47
20250127-151714,0,REVERSE,bus,oneway.mp4,47
20250127-151714,0,STOP,car,oneway.mp4,48
20250127-151714,0,REVERSE,car,oneway.mp4,48
20250127-151714,0,PERSON,person,oneway.mp4,48
20250127-151714,0,PERSON,person,oneway.mp4,48
20250127-151714,0,STOP,car,oneway.mp4,48
20250127-151714,0,STOP,car,oneway.mp4,48
20250127-151714,0,REVERSE,bus,oneway.mp4,48
20250127-151714,0,STOP,car,oneway.mp4,49
20250127-151714,0,REVERSE,car,oneway.mp4,49
20250127-151714,0,PERSON,person,oneway.mp4,49
20250127-151714,0,PERSON,person,oneway.mp4,49
20250127-151714,0,REVERSE,car,oneway.mp4,49
20250127-151714,0,STOP,bus,oneway.mp4,49
20250127-151714,0,REVERSE,car,oneway.mp4,49
20250127-151714,0,STOP,car,oneway.mp4,50
20250127-151714,0,REVERSE,car,oneway.mp4,50
20250127-151714,0,STOP,car,oneway.mp4,50
20250127-151714,0,PERSON,person,oneway.mp4,50
20250127-151714,0,PERSON,person,oneway.mp4,50
20250127-151714,0,REVERSE,bus,oneway.mp4,50
20250127-151714,0,STOP,car,oneway.mp4,50
20250127-151714,0,STOP,car,oneway.mp4,50
20250127-151714,0,STOP,car,oneway.mp4,50
20250127-151714,0,STOP,car,oneway.mp4,51
20250127-151714,0,REVERSE,car,oneway.mp4,51
20250127-151714,0,PERSON,person,oneway.mp4,51
20250127-151714,0,REVERSE,car,oneway.mp4,51
20250127-151714,0,PERSON,person,oneway.mp4,51
20250127-151714,0,REVERSE,bus,oneway.mp4,51
20250127-151714,0,REVERSE,car,oneway.mp4,51
20250127-151714,0,STOP,car,oneway.mp4,51
20250127-151714,0,REVERSE,car,oneway.mp4,51
20250127-151714,0,REVERSE,car,oneway.mp4,51
20250127-151714,0,STOP,car,oneway.mp4,52
20250127-151714,0,REVERSE,car,oneway.mp4,52
20250127-151714,0,PERSON,person,oneway.mp4,52
20250127-151714,0,PERSON,person,oneway.mp4,52
20250127-151714,0,STOP,bus,oneway.mp4,52
20250127-151714,0,STOP,car,oneway.mp4,52
20250127-151714,0,STOP,car,oneway.mp4,52
20250127-151714,0,REVERSE,car,oneway.mp4,52
20250127-151714,0,STOP,car,oneway.mp4,53
20250127-151714,0,STOP,car,oneway.mp4,53
20250127-151714,0,STOP,car,oneway.mp4,53
20250127-151714,0,STOP,car,oneway.mp4,53
20250127-151714,0,PERSON,person,oneway.mp4,53
20250127-151714,0,PERSON,person,oneway.mp4,53
20250127-151714,0,STOP,bus,oneway.mp4,53
20250127-151714,0,STOP,car,oneway.mp4,53
20250127-151714,0,STOP,car,oneway.mp4,53
20250127-151714,0,REVERSE,car,oneway.mp4,53
20250127-151714,0,STOP,car,oneway.mp4,54
20250127-151714,0,STOP,car,oneway.mp4,54
20250127-151714,0,PERSON,person,oneway.mp4,54
20250127-151714,0,REVERSE,car,oneway.mp4,54
20250127-151714,0,REVERSE,car,oneway.mp4,54
20250127-151714,0,PERSON,person,oneway.mp4,54
20250127-151714,0,STOP,bus,oneway.mp4,54
20250127-151714,0,STOP,car,oneway.mp4,54
20250127-151714,0,STOP,car,oneway.mp4,54
20250127-151714,0,STOP,car,oneway.mp4,54
20250127-151714,0,STOP,car,oneway.mp4,54
20250127-151714,0,STOP,car,oneway.mp4,54
20250127-151714,0,STOP,car,oneway.mp4,55
20250127-151714,0,STOP,car,oneway.mp4,55
20250127-151714,0,REVERSE,car,oneway.mp4,55
20250127-151714,0,PERSON,person,oneway.mp4,55
20250127-151714,0,PERSON,person,oneway.mp4,55
20250127-151714,0,STOP,bus,oneway.mp4,55
20250127-151714,0,REVERSE,car,oneway.mp4,55
20250127-151714,0,REVERSE,car,oneway.mp4,55
20250127-151714,0,STOP,car,oneway.mp4,56
20250127-151714,0,STOP,car,oneway.mp4,56
20250127-151714,0,STOP,car,oneway.mp4,56
20250127-151714,0,PERSON,person,oneway.mp4,56
20250127-151714,0,PERSON,person,oneway.mp4,56
20250127-151714,0,STOP,bus,oneway.mp4,56
20250127-151714,0,STOP,car,oneway.mp4,56
20250127-151714,0,REVERSE,car,oneway.mp4,56
20250127-151714,0,STOP,car,oneway.mp4,56
20250127-151714,0,STOP,car,oneway.mp4,56
20250127-151714,0,STOP,car,oneway.mp4,57
20250127-151714,0,REVERSE,car,oneway.mp4,57
20250127-151714,0,PERSON,person,oneway.mp4,57
20250127-151714,0,REVERSE,car,oneway.mp4,57
20250127-151714,0,PERSON,person,oneway.mp4,57
